CALLSIGN,TIME,LATITUDE,LONGITUDE,ALTITUDE,SPEED,TRACK,VERTICAL_RATE
EZY82LY, 1496342627451, 55.719723, -3.946409, 6700, 293.0, 353.3, -960
STK7NC, 1496342627904, 54.671127, -3.453908, 16000, 235.0, 232.3, 64
UAE25, 1496342627889, 54.992344, -1.530429, 31475, 478.0, 298.4, -3584
EZY75UG, 1496342632207, 54.300766, -2.610168, 31975, 428.0, 331.9, -64
SHT6E, 1496342634316, 54.553869, -2.744917, 29500, 488.1, 329.6, -3904
EZY82LY, 1496342633566, 55.724984, -3.947096, 6650, 294.4, 356.9, -960
STK7NC, 1496342633566, 54.669846, -3.456816, 16000, 235.0, 232.3, 0
UAE25, 1496342630675, 54.992344, -1.530429, 31425, 478.0, 298.4, -3648
EZY75UG, 1496342637769, 54.309357, -2.618058, 31975, 428.0, 331.9, 0
SHT6E, 1496342637769, 54.559708, -2.750783, 29325, 488.1, 329.6, -3904
EZY82LY, 1496342637707, 55.728987, -3.947353, 6600, 294.1, 358.2, -896
STK7NC, 1496342637691, 54.667282, -3.462551, 16000, 235.0, 232.3, 0
UAE25, 1496342637691, 54.998211, -1.549322, 31125, 479.0, 298.3, -3520
EZY75UG, 1496342645613, 54.322411, -2.629977, 31975, 428.0, 331.9, 0
SHT6E, 1496342645613, 54.575656, -2.76689, 28850, 487.6, 329.7, -3072
EZY82LY, 1496342645613, 55.7403, -3.947525, 6475, 294.0, 0.0, -960
STK7NC, 1496342645378, 54.662151, -3.473927, 16000, 234.0, 232.1, 64
UAE25, 1496342645363, 55.006542, -1.576455, 30750, 479.0, 298.3, -2944
EZY75UG, 1496342658394, 54.346207, -2.651744, 32000, 428.0, 331.9, 0
SHT6E, 1496342658379, 54.599258, -2.790689, 28325, 485.9, 329.6, -2816
EZY82LY, 1496342658363, 55.758453, -3.947338, 6250, 290.0, 0.4, -960
STK7NC, 1496342658363, 54.653259, -3.493652, 16000, 233.0, 232.3, 0
UAE25, 1496342658363, 55.019855, -1.619651, 30150, 476.0, 298.2, -2880
EZY75UG, 1496342671467, 54.377483, -2.680414, 32000, 429.0, 331.9, 0
SHT6E, 1496342671467, 54.636732, -2.828563, 27450, 485.0, 329.5, -2816
EZY82LY, 1496342671467, 55.780241, -3.947268, 5975, 285.0, 359.8, -960
STK7NC, 1496342670264, 54.642223, -3.518122, 16000, 235.0, 232.3, 64
UAE25, 1496342671436, 55.037918, -1.678744, 29325, 472.0, 298.1, -3136
EZY75UG, 1496342683222, 54.383068, -2.685491, 32000, 428.0, 331.9, 0
SHT6E, 1496342683222, 54.646408, -2.83835, 27175, 485.0, 329.5, -2816
EZY82LY, 1496342683207, 55.788621, -3.947353, 5900, 283.0, 359.4, -960
STK7NC, 1496342683207, 54.639725, -3.523784, 16000, 235.0, 232.3, 64
UAE25, 1496342683207, 55.041412, -1.690117, 29125, 472.0, 298.1, -3328
EZY75UG, 1496342685082, 54.394985, -2.696394, 32000, 428.0, 331.9, -192
SHT6E, 1496342685082, 54.65332, -2.845378, 27000, 485.0, 329.5, -2880
EZY82LY, 1496342685082, 55.794205, -3.947421, 5825, 283.0, 359.4, -960
STK7NC, 1496342685066, 54.635651, -3.532751, 16000, 235.0, 232.3, 64
UAE25, 1496342685066, 55.048161, -1.712286, 28750, 472.0, 298.1, -3328
EZY75UG, 1496342698092, 54.418495, -2.717951, 31825, 429.0, 331.8, -960
SHT6E, 1496342698092, 54.680328, -2.872844, 26375, 485.0, 329.5, -2816
EZY82LY, 1496342698092, 55.813705, -3.94792, 5600, 283.0, 359.2, -1024
STK7NC, 1496342698077, 54.6259, -3.5544, 16000, 235.0, 232.1, 0
UAE25, 1496342698077, 55.062241, -1.75862, 28100, 472.0, 297.9, -2752
EZY75UG, 1496342709253, 54.434464, -2.732607, 31675, 428.0, 331.9, -960
SHT6E, 1496342707332, 54.696487, -2.889243, 25925, 485.0, 329.5, -2944
EZY82LY, 1496342709238, 55.825444, -3.948298, 5450, 284.0, 359.0, -832
STK7NC, 1496342709238, 54.619461, -3.568726, 16000, 235.0, 232.1, 0
UAE25, 1496342709222, 55.071808, -1.790022, 27725, 469.0, 297.9, -2176
EZY75UG, 1496342711239, 54.437489, -2.735346, 31650, 428.0, 331.8, -960
SHT6E, 1496342707520, 54.696487, -2.889243, 25900, 482.8, 329.5, -2944
EZY82LY, 1496342711239, 55.826569, -3.948337, 5425, 284.1, 358.8, -768
STK7NC, 1496342711223, 54.619034, -3.569587, 16000, 235.0, 232.1, 0
UAE25, 1496342711223, 55.073227, -1.79473, 27700, 469.0, 297.9, -2112
EZY75UG, 1496342716999, 54.454945, -2.751409, 31500, 429.0, 331.8, -960
SHT6E, 1496342716999, 54.721069, -2.914204, 25325, 480.6, 329.5, -2944
EZY82LY, 1496342716999, 55.84169, -3.948812, 5275, 284.0, 358.8, -768
STK7NC, 1496342716983, 54.611572, -3.586067, 16000, 235.0, 232.1, -64
UAE25, 1496342716983, 55.083492, -1.828475, 27400, 463.0, 297.9, -1728
EZY75UG, 1496342731379, 54.475101, -2.769886, 31350, 430.0, 331.9, -960
SHT6E, 1496342731379, 54.744268, -2.937844, 24875, 476.4, 329.6, -2304
EZY82LY, 1496342731379, 55.855796, -3.949242, 5150, 277.0, 359.2, -704
STK7NC, 1496342731364, 54.604065, -3.602708, 16000, 236.0, 232.2, -64
UAE25, 1496342731364, 55.0952, -1.86703, 27000, 458.0, 297.9, -2496
EZY75UG, 1496342731468, 54.48148, -2.775796, 31250, 431.0, 331.8, -1024
SHT6E, 1496342730546, 54.745059, -2.938593, 24825, 476.4, 329.6, -2304
EZY82LY, 1496342731468, 55.860172, -3.949327, 5100, 275.0, 359.2, -640
STK7NC, 1496342730733, 54.603058, -3.60505, 16000, 236.0, 232.2, -64
UAE25, 1496342731452, 55.098358, -1.87745, 26850, 457.0, 297.9, -2688
EZY75UG, 1496342743863, 54.493492, -2.786865, 31150, 432.0, 331.8, -1024
SHT6E, 1496342744222, 54.762423, -2.956238, 24600, 473.4, 329.5, -832
EZY82LY, 1496342743863, 55.867401, -3.949502, 5050, 272.0, 359.4, -640
STK7NC, 1496342744222, 54.595642, -3.621449, 16000, 235.0, 232.1, 64
UAE25, 1496342743847, 55.105232, -1.900219, 26550, 456.0, 297.8, -2688
EZY75UG, 1496342748676, 54.50592, -2.798282, 31025, 433.0, 331.8, -1280
SHT6E, 1496342748676, 54.775179, -2.969222, 24550, 472.5, 329.5, -704
EZY82LY, 1496342748661, 55.876968, -3.949585, 4950, 267.0, 359.6, -640
STK7NC, 1496342747254, 54.594276, -3.624406, 16000, 235.0, 232.1, 64
UAE25, 1496342748661, 55.110947, -1.918972, 26325, 455.0, 297.9, -2304
EZY75UG, 1496342747780, 54.50853, -2.800625, 30975, 434.0, 331.8, -1408
SHT6E, 1496342747765, 54.779297, -2.973498, 24525, 472.5, 329.5, -832
EZY82LY, 1496342747733, 55.879807, -3.949668, 4925, 266.0, 359.6, -576
STK7NC, 1496342747733, 54.591576, -3.630316, 16000, 235.0, 232.1, 0
UAE25, 1496342747733, 55.113892, -1.928683, 26200, 454.0, 297.8, -2176
EZY75UG, 1496342763769, 54.531189, -2.821628, 30525, 436.0, 331.7, -2240
SHT6E, 1496342763769, 54.802924, -2.997686, 24375, 472.1, 329.3, -704
EZY82LY, 1496342763769, 55.894592, -3.949751, 4725, 262.0, 359.8, -1152
STK7NC, 1496342763753, 54.58287, -3.649561, 16000, 234.0, 232.1, 0
UAE25, 1496342763753, 55.126511, -1.970511, 25775, 450.0, 297.9, -2176
EZY75UG, 1496342765374, 54.535389, -2.825484, 30400, 436.0, 331.7, -2176
SHT6E, 1496342765358, 54.811163, -3.006176, 24350, 472.1, 329.3, -576
EZY82LY, 1496342765358, 55.899508, -3.949842, 4700, 260.0, 359.6, -768
STK7NC, 1496342765358, 54.579659, -3.656699, 16000, 234.0, 232.1, 0
UAE25, 1496342765343, 55.130356, -1.983275, 25625, 449.0, 297.9, -1984
EZY75UG, 1496342772503, 54.5467, -2.835971, 30225, 434.0, 331.7, -2048
SHT6E, 1496342772503, 54.818658, -3.013833, 24300, 472.1, 329.3, -448
EZY82LY, 1496342772503, 55.905624, -3.950001, 4625, 259.0, 359.1, -576
STK7NC, 1496342770987, 54.577698, -3.661032, 16000, 233.0, 232.0, 64
UAE25, 1496342772487, 55.133678, -1.994185, 25525, 449.0, 297.9, -1984
EZY75UG, 1496342776237, 54.551239, -2.840208, 30125, 434.0, 331.7, -1984
SHT6E, 1496342776222, 54.825806, -3.021159, 24300, 472.1, 329.3, -384
EZY82LY, 1496342776222, 55.90773, -3.950001, 4600, 260.0, 359.1, -640
STK7NC, 1496342775831, 54.574772, -3.667519, 16000, 233.0, 232.0, 64
UAE25, 1496342775831, 55.13736, -2.006297, 25425, 449.0, 297.9, -1984
EZY75UG, 1496342774077, 54.554626, -2.843278, 30100, 436.0, 331.7, -1984
SHT6E, 1496342774077, 54.828781, -3.024229, 24275, 472.1, 329.3, -320
EZY82LY, 1496342774077, 55.910706, -3.950084, 4575, 260.0, 359.1, -640
STK7NC, 1496342774077, 54.574493, -3.668102, 16000, 233.0, 232.0, 64
UAE25, 1496342774062, 55.139076, -2.012079, 25375, 449.0, 297.9, -1984
EZY75UG, 1496342779343, 54.566998, -2.854781, 29875, 434.0, 331.8, -2048
SHT6E, 1496342779280, 54.838531, -3.034246, 24250, 473.0, 329.4, -320
EZY82LY, 1496342779280, 55.918734, -3.950357, 4525, 261.0, 359.1, -704
STK7NC, 1496342779280, 54.56942, -3.679338, 16000, 233.0, 232.1, 0
UAE25, 1496342778327, 55.13945, -2.013328, 25350, 449.0, 297.9, -1984
EZY75UG, 1496342789503, 54.575981, -2.863104, 29675, 430.0, 331.7, -2112
SHT6E, 1496342786690, 54.841553, -3.037316, 24225, 473.0, 329.4, -384
EZY82LY, 1496342789503, 55.925354, -3.9505, 4450, 262.0, 359.1, -704
STK7NC, 1496342789503, 54.565704, -3.687529, 16000, 232.0, 232.0, 0
UAE25, 1496342789487, 55.151134, -2.05178, 25000, 450.0, 297.8, -1984
EZY75UG, 1496342799362, 54.593079, -2.878983, 29350, 428.0, 331.6, -2112
SHT6E, 1496342797753, 54.862231, -3.058527, 24175, 474.4, 329.3, -320
EZY82LY, 1496342799316, 55.937216, -3.950787, 4325, 262.0, 359.1, -768
STK7NC, 1496342799300, 54.559921, -3.700229, 16000, 232.0, 232.0, -64
UAE25, 1496342799300, 55.159882, -2.080697, 24700, 451.0, 297.9, -1984
EZY75UG, 1496342804265, 54.603447, -2.888572, 29100, 429.0, 331.7, -2112
SHT6E, 1496342805015, 54.886093, -3.083038, 24125, 481.1, 329.4, -320
EZY82LY, 1496342804999, 55.946457, -3.952165, 4225, 259.1, 352.7, -640
STK7NC, 1496342804999, 54.554382, -3.712463, 16000, 230.0, 232.0, 64
UAE25, 1496342804999, 55.167664, -2.106386, 24375, 450.0, 297.8, -1984
EZY75UG, 1496342827331, 54.642929, -2.925352, 28275, 425.0, 331.6, -2304
SHT6E, 1496342828441, 54.927218, -3.125277, 24000, 486.0, 329.3, -256
EZY82LY, 1496342828441, 55.969437, -3.969976, 4075, 247.9, 331.6, -512
STK7NC, 1496342825831, 54.541626, -3.740512, 16000, 230.0, 232.0, 0
UAE25, 1496342825831, 55.186466, -2.168884, 23825, 450.0, 297.8, -1920
EZY75UG, 1496342829505, 54.646591, -2.928745, 28225, 425.0, 331.6, -2304
SHT6E, 1496342829505, 54.929123, -3.127307, 24000, 486.0, 329.3, -320
EZY82LY, 1496342829505, 55.97078, -3.9713, 4050, 247.9, 331.6, -512
STK7NC, 1496342829505, 54.538971, -3.746338, 16000, 230.0, 232.0, 0
UAE25, 1496342825676, 55.186466, -2.168884, 23825, 450.0, 297.8, -1920
EZY75UG, 1496342830499, 54.650326, -2.932184, 28150, 424.0, 331.6, -2240
SHT6E, 1496342830499, 54.933746, -3.131992, 23975, 484.7, 329.4, -448
EZY82LY, 1496342830499, 55.974364, -3.974819, 4025, 247.0, 331.5, -448
STK7NC, 1496342830484, 54.537643, -3.749327, 16000, 230.0, 232.0, 0
EZY75UG, 1496342854958, 54.690582, -2.969621, 27300, 422.0, 331.7, -2304
SHT6E, 1496342854958, 54.97673, -3.176261, 23350, 481.6, 329.3, -2432
EZY82LY, 1496342854911, 55.995895, -3.995611, 3900, 238.9, 331.5, -320
STK7NC, 1496342852270, 54.523865, -3.779539, 16000, 231.0, 232.2, 0
UAE25, 1496342854880, 55.214493, -2.261972, 22975, 450.0, 297.8, -1984
EZY75UG, 1496342854468, 54.693878, -2.97261, 27225, 422.0, 331.8, -2240
SHT6E, 1496342854468, 54.983221, -3.182956, 23200, 481.6, 329.3, -2496
EZY82LY, 1496342854374, 55.997726, -3.997359, 3875, 237.6, 331.6, -384
STK7NC, 1496342854374, 54.520908, -3.786122, 16000, 231.0, 231.8, 0
UAE25, 1496342851530, 55.214493, -2.261972, 22850, 450.0, 297.8, -1984
EZY75UG, 1496342863124, 54.705677, -2.98362, 26925, 419.0, 331.8, -2176
SHT6E, 1496342863124, 54.999234, -3.199518, 22900, 478.8, 329.4, -2048
EZY82LY, 1496342863124, 56.007523, -4.00718, 3850, 226.9, 327.8, -384
STK7NC, 1496342863109, 54.515442, -3.798119, 16000, 232.0, 232.0, 0
EZY75UG, 1496342871112, 54.717178, -2.99434, 26725, 418.0, 331.6, -2176
SHT6E, 1496342871112, 55.006776, -3.207259, 22775, 475.2, 329.4, -1984
EZY82LY, 1496342871049, 56.010023, -4.010267, 3800, 224.5, 324.6, -384
STK7NC, 1496342871049, 54.51239, -3.804765, 16000, 232.0, 232.0, 0
EZY75UG, 1496342883721, 54.733795, -3.009838, 26375, 417.0, 331.7, -2240
SHT6E, 1496342883705, 55.028137, -3.229334, 22350, 468.5, 329.3, -2368
EZY82LY, 1496342880502, 56.016769, -4.024741, 3750, 208.4, 300.3, -320
STK7NC, 1496342880487, 54.506062, -3.818665, 16000, 232.0, 232.0, 0
UAE25, 1496342880487, 55.239211, -2.344083, 22175, 441.9, 297.8, -1984
EZY75UG, 1496342885302, 54.736305, -3.012168, 26325, 417.0, 331.7, -2176
SHT6E, 1496342885286, 55.035219, -3.236639, 22225, 467.7, 329.3, -2560
EZY82LY, 1496342886114, 56.018542, -4.033012, 3725, 201.8, 287.9, -320
STK7NC, 1496342886099, 54.50285, -3.825656, 16000, 232.0, 232.0, 64
UAE25, 1496342886099, 55.244844, -2.362976, 22000, 439.7, 297.5, -1984
EZY75UG, 1496342885343, 54.747154, -3.022322, 26075, 415.0, 331.7, -2176
SHT6E, 1496342885343, 55.038897, -3.240467, 22125, 466.3, 329.3, -2688
EZY82LY, 1496342885343, 56.018961, -4.036875, 3750, 198.1, 281.7, -192
STK7NC, 1496342885109, 54.499649, -3.832694, 16000, 232.0, 232.0, 0
UAE25, 1496342885109, 55.247032, -2.37055, 21925, 437.8, 297.0, -1984
EZY75UG, 1496342895078, 54.763355, -3.037387, 25750, 414.0, 331.6, -2176
SHT6E, 1496342893437, 55.054779, -3.256881, 21675, 464.1, 329.3, -2752
EZY82LY, 1496342895062, 56.020065, -4.053289, 3675, 196.0, 275.9, -256
STK7NC, 1496342895062, 54.493561, -3.846023, 16000, 232.0, 231.8, 0
UAE25, 1496342895047, 55.255225, -2.400929, 21625, 431.9, 294.2, -1984
EZY75UG, 1496342901909, 54.770897, -3.044378, 25600, 414.0, 331.8, -2176
SHT6E, 1496342901909, 55.061417, -3.263747, 21550, 463.2, 329.2, -2752
EZY82LY, 1496342901909, 56.020358, -4.058075, 3675, 196.0, 275.9, -256
STK7NC, 1496342901893, 54.490837, -3.851956, 16000, 232.0, 231.8, 0
UAE25, 1496342901893, 55.258065, -2.412415, 21525, 429.9, 293.6, -1792
EZY75UG, 1496342904722, 54.773758, -3.04709, 25525, 413.0, 331.7, -2112
SHT6E, 1496342901909, 55.061417, -3.263747, 21400, 462.7, 329.3, -2752
EZY82LY, 1496342904722, 56.020706, -4.06361, 3650, 196.1, 276.1, -256
STK7NC, 1496342904659, 54.489815, -3.854204, 16000, 232.0, 231.8, 0
UAE25, 1496342904659, 55.260858, -2.4239, 21425, 427.4, 293.1, -1792
EZY75UG, 1496342906406, 54.780205, -3.053034, 25425, 412.0, 331.8, -2176
SHT6E, 1496342906406, 55.075022, -3.277588, 21225, 462.2, 330.4, -2880
EZY82LY, 1496342906390, 56.020935, -4.067355, 3675, 196.0, 275.9, -256
STK7NC, 1496342905109, 54.488617, -3.856847, 16000, 232.0, 231.8, 0
UAE25, 1496342906375, 55.262674, -2.431474, 21350, 426.6, 292.9, -1792
EZY75UG, 1496342910656, 54.791656, -3.063687, 25125, 412.0, 331.8, -2112
SHT6E, 1496342912703, 55.091217, -3.292667, 20850, 462.4, 333.5, -2624
EZY82LY, 1496342912703, 56.021713, -4.080339, 3600, 196.2, 276.4, -256
STK7NC, 1496342912687, 54.481842, -3.871631, 16000, 232.0, 231.8, 0
UAE25, 1496342912687, 55.26812, -2.454196, 21150, 422.7, 292.7, -1792
EZY75UG, 1496342914471, 54.791656, -3.063687, 25125, 412.0, 331.8, -2112
SHT6E, 1496342915674, 55.091217, -3.292667, 20850, 462.4, 333.5, -2624
EZY82LY, 1496342917534, 56.021805, -4.081754, 3600, 196.2, 276.4, -256
STK7NC, 1496342915674, 54.481842, -3.871631, 16000, 232.0, 231.8, 0
UAE25, 1496342917534, 55.2686, -2.456091, 21100, 421.8, 292.7, -1792
EZY75UG, 1496342919111, 54.799152, -3.070679, 25025, 410.0, 331.6, -2112
SHT6E, 1496342919111, 55.091949, -3.293313, 20775, 462.4, 333.5, -2624
EZY82LY, 1496342919111, 56.021894, -4.083138, 3600, 196.2, 276.4, -256
STK7NC, 1496342919096, 54.481525, -3.872348, 16000, 232.0, 231.8, 0
UAE25, 1496342919096, 55.270215, -2.463018, 21075, 421.8, 292.7, -1792
EZY75UG, 1496342923364, 54.802414, -3.073748, 24825, 410.0, 331.6, -2112
SHT6E, 1496342923349, 55.104309, -3.303411, 20475, 461.7, 336.4, -2752
EZY82LY, 1496342924849, 56.022583, -4.094488, 3550, 196.2, 276.4, -320
STK7NC, 1496342924849, 54.4758, -3.884879, 16000, 232.0, 231.8, 0
UAE25, 1496342924849, 55.274963, -2.483077, 20875, 419.2, 292.6, -1792
EZY75UG, 1496342924159, 54.802414, -3.073748, 24825, 410.0, 331.6, -2112
SHT6E, 1496342924159, 55.104309, -3.303411, 20475, 461.7, 336.4, -2752
EZY82LY, 1496342927331, 56.022732, -4.09687, 3550, 196.2, 276.4, -320
STK7NC, 1496342924925, 54.4758, -3.884879, 16000, 232.0, 231.8, 0
UAE25, 1496342924925, 55.274963, -2.483077, 20850, 418.8, 292.5, -1792
EZY75UG, 1496342927093, 54.817245, -3.087643, 24650, 410.0, 331.6, -2112
EZY82LY, 1496342927093, 56.023291, -4.105711, 3525, 196.2, 276.4, -320
STK7NC, 1496342926047, 54.472775, -3.891491, 16000, 232.0, 231.8, 64
UAE25, 1496342927078, 55.279991, -2.504217, 20700, 417.8, 292.5, -1792
EZY75UG, 1496342936515, 54.833176, -3.102588, 24300, 408.0, 331.5, -2176
SHT6E, 1496342934453, 55.133377, -3.324414, 19825, 457.4, 338.3, -2176
EZY82LY, 1496342936515, 56.024175, -4.119444, 3500, 196.0, 275.9, -192
STK7NC, 1496342936515, 54.46663, -3.904891, 16000, 232.0, 231.8, 0
UAE25, 1496342936484, 55.286316, -2.530975, 20425, 414.7, 292.5, -1984
EZY75UG, 1496342945265, 54.847275, -3.115917, 24025, 407.0, 331.4, -2176
SHT6E, 1496342943969, 55.14471, -3.33227, 19575, 451.6, 338.4, -2496
EZY82LY, 1496342945234, 56.023896, -4.132576, 3475, 190.4, 260.9, -128
STK7NC, 1496342941437, 54.463977, -3.910717, 16000, 232.0, 231.8, 0
UAE25, 1496342945219, 55.292048, -2.55507, 20200, 412.8, 292.7, -1984
EZY75UG, 1496342952846, 54.853592, -3.121894, 23875, 406.0, 331.4, -2176
SHT6E, 1496342952846, 55.163331, -3.345087, 19325, 450.3, 338.5, -2752
EZY82LY, 1496342952846, 56.022453, -4.139442, 3475, 186.5, 247.3, 128
STK7NC, 1496342951034, 54.458623, -3.922369, 16000, 232.0, 231.8, 0
UAE25, 1496342952830, 55.295539, -2.569802, 20075, 411.5, 292.6, -1792
EZY75UG, 1496342956268, 54.858555, -3.126526, 23750, 406.0, 331.4, -2176
SHT6E, 1496342952706, 55.163331, -3.345087, 19250, 450.3, 338.5, -2752
EZY82LY, 1496342956268, 56.02121, -4.143677, 3475, 184.3, 242.2, 64
STK7NC, 1496342956268, 54.455132, -3.929943, 16000, 232.0, 231.8, 0
UAE25, 1496342956253, 55.297714, -2.579041, 19975, 411.5, 292.6, -1792
EZY75UG, 1496342955359, 54.862381, -3.130215, 23650, 406.0, 331.4, -2176
EZY82LY, 1496342956656, 56.019799, -4.147768, 3475, 181.3, 238.8, -64
STK7NC, 1496342956656, 54.452804, -3.935103, 16000, 232.0, 231.8, 0
UAE25, 1496342956641, 55.300644, -2.591319, 19875, 410.6, 292.6, -1792
EZY75UG, 1496342964172, 54.874649, -3.141847, 23275, 404.0, 331.3, -2112
EZY82LY, 1496342966250, 56.014709, -4.160905, 3475, 171.2, 234.3, 128
STK7NC, 1496342966250, 54.445953, -3.949989, 16000, 232.0, 231.8, 0
UAE25, 1496342966234, 55.308838, -2.62549, 19575, 407.8, 292.8, -1792
SHT6E, 1496342969312, 55.198711, -3.36939, 18450, 444.2, 338.7, -3072
EZY82LY, 1496342969312, 56.014027, -4.162531, 3475, 170.4, 234.1, 64
STK7NC, 1496342969312, 54.445263, -3.951499, 16000, 232.0, 231.8, 0
UAE25, 1496342969297, 55.309387, -2.627914, 19550, 407.8, 292.8, -1792
EZY75UG, 1496342994721, 54.924191, -3.188699, 22375, 401.0, 331.5, -2112
SHT6E, 1496342991846, 55.234543, -3.393725, 16525, 439.9, 338.4, -5696
EZY82LY, 1496342996534, 56.002533, -4.187789, 3450, 165.6, 227.4, -384
STK7NC, 1496342996534, 54.428271, -3.988536, 16000, 234.3, 231.8, 0
UAE25, 1496342996534, 55.327469, -2.703202, 18850, 407.0, 293.9, -1856
EZY75UG, 1496343008547, 54.951656, -3.2145, 21850, 400.0, 331.6, -2112
SHT6E, 1496343008547, 55.277012, -3.423573, 15025, 448.6, 338.0, -3776
EZY82LY, 1496343008500, 55.993881, -4.204102, 3350, 156.3, 226.8, -704
STK7NC, 1496343006609, 54.41835, -4.010252, 16000, 234.3, 231.8, 0
UAE25, 1496343008484, 55.342026, -2.749733, 18400, 409.6, 301.8, -1728
EZY75UG, 1496343014533, 54.952309, -3.215166, 21775, 400.0, 331.6, -2112
SHT6E, 1496343014533, 55.279724, -3.425472, 14950, 446.8, 337.9, -3328
EZY82LY, 1496343014471, 55.993451, -4.204845, 3325, 155.6, 226.6, -768
STK7NC, 1496343014455, 54.416214, -4.014837, 16000, 234.3, 231.8, 0
UAE25, 1496343014455, 55.343674, -2.754256, 18375, 409.8, 302.1, -1728
EZY75UG, 1496343014752, 54.952309, -3.215166, 21775, 400.0, 331.6, -2112
SHT6E, 1496343014752, 55.279724, -3.425472, 14950, 446.8, 337.9, -3328
EZY82LY, 1496343014752, 55.993451, -4.204845, 3325, 155.6, 226.6, -768
STK7NC, 1496343014752, 54.416214, -4.014837, 16000, 234.3, 231.8, 0
UAE25, 1496343014737, 55.343674, -2.754256, 18375, 409.8, 302.1, -1728
EZY75UG, 1496343018172, 54.965809, -3.227816, 21475, 398.0, 331.4, -2112
SHT6E, 1496343018750, 55.296657, -3.437472, 14600, 433.0, 338.2, -2432
EZY82LY, 1496343018750, 55.989075, -4.213171, 3200, 153.5, 226.8, -768
STK7NC, 1496343018750, 54.411187, -4.02574, 16000, 234.3, 231.8, 0
UAE25, 1496343018750, 55.352985, -2.779291, 18100, 409.4, 303.3, -1792
EZY75UG, 1496343021422, 54.971443, -3.233143, 21400, 398.0, 331.4, -2112
SHT6E, 1496343021422, 55.301079, -3.440552, 14475, 429.9, 338.1, -2752
EZY82LY, 1496343021406, 55.987538, -4.216089, 3150, 153.5, 226.8, -832
STK7NC, 1496343020203, 54.41011, -4.028186, 16000, 235.1, 231.9, -64
UAE25, 1496343021375, 55.356079, -2.787538, 18025, 409.1, 303.5, -1792
EZY75UG, 1496343029755, 54.977921, -3.23927, 21275, 398.0, 331.5, -2112
SHT6E, 1496343029755, 55.30769, -3.445213, 14300, 425.1, 338.3, -3328
EZY82LY, 1496343029755, 55.986099, -4.218833, 3100, 152.1, 226.9, -896
STK7NC, 1496343029755, 54.406904, -4.035145, 16000, 235.7, 231.7, 0
UAE25, 1496343029755, 55.358185, -2.793032, 17925, 408.3, 303.6, -1728
EZY75UG, 1496343045940, 55.004288, -3.264313, 20650, 396.0, 331.4, -2112
SHT6E, 1496343047065, 55.339345, -3.467352, 13125, 416.9, 338.2, -4288
EZY82LY, 1496343047065, 55.977173, -4.235812, 2825, 149.3, 226.9, -960
STK7NC, 1496343045924, 54.396057, -4.058616, 16000, 234.3, 231.8, 64
UAE25, 1496343047049, 55.378281, -2.846832, 17425, 403.0, 302.7, -1728
SHT6E, 1496343055844, 55.36116, -3.482747, 12425, 417.3, 338.0, -3072
EZY82LY, 1496343052547, 55.973465, -4.242803, 2675, 149.3, 226.9, -960
STK7NC, 1496343053656, 54.386467, -4.079507, 16000, 234.3, 231.8, 0
UAE25, 1496343055797, 55.389084, -2.876398, 17125, 400.3, 302.7, -1728
EZY75UG, 1496343072455, 55.047928, -3.305886, 19850, 392.0, 331.3, -1728
SHT6E, 1496343072455, 55.384221, -3.499312, 11825, 414.3, 337.6, -2688
EZY82LY, 1496343072455, 55.966003, -4.256786, 2475, 144.3, 226.1, -640
STK7NC, 1496343072455, 54.377426, -4.099112, 16000, 234.3, 231.8, 0
UAE25, 1496343072440, 55.40233, -2.912958, 16750, 397.0, 302.4, -1664
EZY75UG, 1496343075955, 55.052673, -3.310439, 19800, 390.7, 331.4, -1280
SHT6E, 1496343075955, 55.391251, -3.504389, 11675, 412.1, 337.6, -1792
EZY82LY, 1496343075940, 55.963843, -4.260807, 2425, 142.9, 226.1, -640
STK7NC, 1496343075940, 54.374271, -4.105974, 16000, 234.3, 231.8, 0
UAE25, 1496343075940, 55.406241, -2.923778, 16650, 396.1, 302.5, -1664
EZY75UG, 1496343087221, 55.069389, -3.326277, 19625, 383.5, 331.5, -832
SHT6E, 1496343087221, 55.406937, -3.515706, 11450, 404.5, 337.6, -1408
EZY82LY, 1496343087221, 55.9597, -4.268532, 2300, 142.2, 226.4, -704
STK7NC, 1496343087221, 54.368546, -4.118419, 16000, 233.5, 231.6, 0
UAE25, 1496343087205, 55.416436, -2.95191, 16375, 394.8, 302.5, -1728
EZY75UG, 1496343096518, 55.08609, -3.342025, 19500, 374.9, 331.7, -704
